Author,Comment,Published At
@Arrojasasmita,Seajan mereka tak bekerja menurut tugasjabaannya,2023-12-13T11:34:45Z
@Arrojasasmita,Kenapa jadi petugas lautan Indonesia mengecewaksn rakyat,2023-12-13T11:34:16Z
@Arrojasasmita,Berarti rakyat harus melakukan ronda lautan di laut2 Indonesia,2023-12-13T11:33:20Z
@har9281,"Usir aja, bikin masalah orang ini",2023-12-13T10:52:15Z
@VIRGO-R5P,Usirrrr!!!,2023-12-13T10:29:53Z
@arwanabiru4322,Hati hati Israel juga pendatang sama dengan etnis Rohingya bisa nusuk hati,2023-12-13T10:22:58Z
@noName01551,Lama lama berjuta warga Rohingnya yg berlabuh di Indonesia,2023-12-13T10:01:54Z
@akhtaraziz5844,Sempadan aceh tdk dijaga .harusnya ada TNI PATROLI TERUS DIACEH,2023-12-13T09:30:21Z
@Edi-td8qx,"Ayo rohingya berbondong-bondong lah ke Indonesia, mumpung TNI-AL dan bakamla sedang tidur ngorok d barak. <br><br>Selamat datang di Indonesia",2023-12-13T08:31:41Z
@Setiahandayani-l1b,Laweng bukan😂,2023-12-13T08:20:54Z
@gn.kenupuk07ha91,boleh bertanya?? jangan diculik ya🙏🙏kemana armada barat??? bukannya artinya kapal rohingya lolos dari pantauan??? bukannya seharusnya armada barat bisa mengawal atau bahkan mencegah mereka mendarat dengan cara apapun??? bagaimana jika mereka agresor???,2023-12-13T08:10:02Z
@Sis_Nia31,"Mau sampe kapan mereka datang terus...<br>Lihat aja di malaysia itu... Orang rohingya dan bangladesh selalu bikin masalah, malah ada gankster alias preman2 bangladesh bikin resah",2023-12-13T07:19:31Z
@RakaSahara-l5c,Penjara kan oknum yg mengarahkan mereka ke Indonesia dan jg nakhoda ya,2023-12-13T07:05:38Z
@pingsugiyanto1415,"kalau mereka nekat akan mendarat jangan kasih makan minum biar kelaparan atau diberi diberikan tenda,biar bertahan ditengah laut.",2023-12-13T06:25:52Z
@IraONE001,"Ada bajak laut, ternyata masih lemah ya syatem pertahanan laut kita sehiga kapal asing bisa dgn mudah masuk",2023-12-13T06:13:56Z
@IraONE001,Ada bajak laut ada bajak laut 😂,2023-12-13T06:12:53Z
@GuyonBanyumasan-ee4pr,Kapten kapal nya.. langsung tangkap dong... mn keamanan laut indonesia kok lumpuh ?! !!!,2023-12-13T04:55:23Z
@H..Y..I7782,"Mrka pnya niat tdk baik,bisa²suatu saat mrka merebut tanah kita.",2023-12-13T04:44:28Z
@Bonifasius_,Usir mereka usir,2023-12-13T04:32:23Z
@rdmgamings7232,usir aj,2023-12-13T04:20:22Z
@smokajoy8617,"Tolak saja, ini namanya imigrasi gelap.<br>Kalau mau datang ke Indonesia ada proses nya, melalui jalur wisata dan harus memiliki visa.<br><br>Jangan dengar UNHCR, Indonesia ini tempat singgah artinya ini bukan tempat akhir mereka berlabuh. Mereka perlu untuk mencari tempat mereka tinggal atau kembali dan kita mendukung mereka untuk mendapatkan hidup layak di negara mereka. Tapi tidak datang ke Indonesia dengan cara menjadi imigran ilegal, harus ikut prosedur, jadi pemerintah punya hak menolak atau mengembalikan mereka",2023-12-13T02:01:33Z
@grha_qiara,USIIIIIIRRRRR,2023-12-13T02:00:56Z
@royhanalfarabisiregar101,Tembak lambung kapal nya biar tenggelam sekalian,2023-12-13T01:48:19Z
@BudiHariyanto-z9r,Usir pulang,2023-12-13T01:46:20Z
@mohdrizuanmatshariff2809,"Usir saja ke tengah laut,perosak negara",2023-12-13T01:22:07Z
@SebayBin,"Dimana angkatan laut Indonesia, herannya aku. Seperti sulap saja mereka 😂😂😂😅",2023-12-13T01:02:17Z
@bandaaceh1068,"Bingung jadinya masyarakat, katanya marinir dan satpol air yg jaga wilayah laut, kok bisa lolos, kalau musuh gimana jadinya negara,",2023-12-13T00:54:16Z
@justeddy1140,Bravo aceh👍👍👍,2023-12-13T00:45:38Z
@serumadera,Yang jaga laut aceh siapa sebenarnya. Knapa kayak jalan tol. <br>Mana ini TNI..,2023-12-13T00:26:55Z
@wahajikelinci6996,Dorong aja ketengah laut,2023-12-13T00:25:41Z
@PaeruzZabadi-q2s,Ini masalah berat lho.... kok negara ini diam saja,2023-12-13T00:12:16Z
@deddykristianto3614,"Kapal nelayan asing aj,baru mendekati perbatasan aj ,udah ketahuan. Kha koq ini,bisa2nya ....",2023-12-13T00:05:58Z
@harisbachtiar5242,"Heran dgn org2 suru pulangkan, angkatan laut yg patut  d salahkan knpa bisa masuk",2023-12-13T00:03:19Z
@imsheva1517,Bahar Smith mau nampung tuh.. Kirim aja kesana 😅,2023-12-12T23:55:27Z
@arussruswandi8736,Ya allah yarob Udh ktrlluan ini&#39;mah g bisa d biarin uyyy kacau cara licik y itu <br><br>Penyakit ini <br><br>Suru bikin negara aj di antartika sana lah 🤦najis liat brita y jg <br><br> masa d tambah masalha lagi ni RI  udah pasti jd masalh bsar inimah buat RI jn d biarin oyyyy enak j branak pinak d RI bukan nnek moyg mreka yg merdekain RI ingat itu ati&quot; bahaya  lurrr <br><br>Balikin ke banglades  jn d biarin,2023-12-12T23:12:26Z
@JustGriez,Cegat..sambil bawa parang..begitu turun langsung sabet2in..lumayan kan..jenazah nya buat sedekah bumi..buat kasih makan ikan..biar lestari perikanan di aceh..dibantai pas tengah malem kan ga akan ketauan tuh😂😂..ato jual2in organ2 nya..lumayan kan?😂😂😂sisa nya buang kelaut..,2023-12-12T23:07:41Z
@askhabulkahfi-b6x,"AL gimana ya, sekelaa kapa rohingya aja bisa lolos sih.",2023-12-12T22:27:18Z
@irianton4729,"Masak sih, Negara Indonesia bisa di kecoh sama sekelas pengungsi.???<br>Indonesia memang tujuan idaman bagi pengungsi. Tempat punamoungan. Masuknya gampang, masyarakatnya baik, bisa di bentak 2. Spt bi Bali sampai aparat nya saja di bentak.",2023-12-12T20:52:27Z
@djakasembung3142,Usirrre,2023-12-12T20:27:24Z
@تركيالفضل-ز7ذ,ORANG BANGLADESH ITU JAHAT DAN LICIK TOLAK DAN USIR RONGHIYA YG NUMPANG HIDUP CARI MAKAN DAN TIDUR DI INDONESIA TUKANG PROVOKATOR NEGARA SELALU BIKIN KEGADUHAN RUSUK RESAH NEGARA,2023-12-12T20:21:54Z
@aynunjariyah1362,Hati hati  nanti kaya Palestina,2023-12-12T20:20:56Z
@ChairullScr,Bantai ae wes....<br>Beban..,2023-12-12T19:42:44Z
@supandipandi3091,Usir warga rohingya klw perlu hancurkan kapal nya di laut warga rohingya aja licik warga aceh pun harus licik untuk mengusir warga rohingya penyeludup yg sudah melanggar perairan NKRI harus di hacurkan kapal rohingya.,2023-12-12T18:37:14Z
@andysyarif3660,dan herannya mereka slalu bisa lolos.<br>.selemah itukah pertahanan laut negara ini ???.<br>gw jadi bertanya tanya.<br>brti selama ini pnyelundupan yg masuk ke negara ini bisa lancar dan subur donggggg..,2023-12-12T18:16:33Z
@antikebodohan-x7h,FIX PERMAINAN PEMERINTAH PUSAT DAN UNHCR<br>BUKTI <br>- POLISI AIR DAN ANGKATAN LAUT MENGABAIKAN.,2023-12-12T17:49:31Z
@antikebodohan-x7h,ANGKATAN LAUT KEMANA 😂😂<br>POLISI AIR KEMANA ?,2023-12-12T17:48:14Z
@wihshhjsnshsi8691,kasian juga sih...anak anaknya😢😢,2023-12-12T17:26:30Z
@kokomkomariah3420,Wargarohingya watak kaya kucing wajah nya didepan muka kaya orang bododibelakang menikam,2023-12-12T17:09:01Z
@juliati1235,ini.lihat .kelicikan nya brengserk.......😏,2023-12-12T16:39:43Z
@mickyputramicky,"Sepertinya di kondisikan ini , mereka masuk dg mudah, aparat  pd kemana, apa lg bagi jabatan. Intel kita di mana. Kalau dg yg di sebut teroris cara kerjanya lebih DARI Intel luar negeri 😅😅😅😅",2023-12-12T14:38:28Z
@butoasmara5372,Duluuuuu...israel juga seperti itu ketika masuk ke Palestina. Cara israel di terapkan oleh rohingnya. Beberapa puluh tahun kedepan mereka beranak pinak dan kawin silang. Lama lama memberontak ingin mengusir warga Aceh asli. SEGERA USIR MEREKA..Juga usir UNHCR dari NKRI 😡😡,2023-12-12T14:08:21Z
@acengrawa2866,"usir semua mereka atau kalian pemerintah mengasih fasilitas di tanah negara ini sedangkan rakyat hidup nya sengsara di buat pemerintah sendiri, maka habiskan SJ nyawa mereka klau pemerintah sok so&#39;an dengan maksud kemanusiaan. kemanusiaan untuk orang asing ttpi rakyat pribumi di selalu di buat lapar semenjak mereka menjabat di negara ini.",2023-12-12T14:04:52Z
@acengrawa2866,asli rakyat Indonesia hidup nya susah.. ehh mereka ingin di pasilitasi dan di jamin oleh si Maruf amin,2023-12-12T14:00:57Z
@il76D,Kalau mereka mau tinggal saja di IKN,2023-12-12T13:49:36Z
@Aliman12345,"<b>Kalo dibiarkan, mereka bisa membuat negara rohingya di tanah Aceh, seperti ziones buat negara israel di tanah palestina</b><br>👇👇👇👇👇👇👇👇👇👇",2023-12-12T13:12:48Z
@Aliman12345,"<b>Kalo dibiarkan, mereka bisa membuat negara rohingya di tanah Aceh, seperti ziones buat negara israel di tanah palestina</b><br>👇👇👇👇👇👇👇👇👇👇",2023-12-12T13:12:37Z
@ErliLi-py4ri,"Penduduk Indonesia sdh padat, usir dgn tegas pndduk Rohingyah yg membuat repot dan kegaduhan di NKRI",2023-12-12T13:01:36Z
@ndinsapudin1350,Bom aja kpal nya,2023-12-12T12:51:23Z
@nellysalim6677,Pasti ada yg mengatur mereka.itu org gk tau diri bgt,2023-12-12T12:46:04Z
@sumartono9983,Akhirnya minta tanah,2023-12-12T12:39:35Z
@sumartono9983,"Usir aja,dibantu malah nglunjak",2023-12-12T12:38:31Z
@amirnasty3060,TNI AL kita kerjanya apa ya.,2023-12-12T12:38:15Z
@chessyherman8574,Usiiiiiiiir,2023-12-12T12:25:47Z
@wijaya_1995,Sdh jenuh liat berita begini ini apa ngak ada berita baru misal AL mengusir 5  kapal imigran rohingya di tengah laut untuk balik ke banglades,2023-12-12T12:23:08Z
@disunzesiou4968,tengelamkan aja di tengah laut.,2023-12-12T12:10:00Z
@antokb2547,"Ada yang NGUNDANG ROHINYA....<br><br>Jangan lupa sejarah,siapa dulu yang DEMO BERJILID JILID ... SAVEROHINYA.<br><br>Bahkan mengatakan pemerintah anti islam dan komunis.<br><br>Hallo IMAM JUMBO<br>tapung ya ROHINYA.....<br>Sekarang kok pura pura diam",2023-12-12T12:02:15Z
@yudikakuswara9012,oh...sangat lemah penjagaan perairan Indonesia imigran ronghiya bisa lolos masuk pantai aceh,2023-12-12T11:49:41Z
@jumrohtriani4279,Tolong pemerintah pulangkan aja dia ke asalnya......jgn sampe dia membuat kekacauan negara nkri ini,2023-12-12T11:39:57Z
@rowawununya8145,Di tolak kok sudah mendarat....<br>Berita kok isinya penolakan ...kalau mau nolak....kalau pemerintah gak bertindak<br>Masyarakat kompak.....di paksa...di angkut ke kapal.....ngomong penolaan....tapi bukti <br>Bukti gak tegas....😂😂😂,2023-12-12T11:24:12Z
@massiyon4550,Usir kalo gk mau dibantai sudah pafa ngelunjak...,2023-12-12T10:58:45Z
@yayariswayakuya4175,TENGGELAMKAN ATAU BAKAR DI TENGAH LAUT,2023-12-12T10:53:00Z
@priasaja2786,FIX pertahanan laut kita adalah yang terburuk.ngk kebayang kalo ada invansi dari negara lain,2023-12-12T10:30:21Z
@fadhlannuroni8622,"Bosan ah liat berita beginian...ga ada penyelesaian dri pemerintah,",2023-12-12T10:28:38Z
@MobilAntik-zv1yg,"Mana para aparat petugas jaga terotorial laut kita kok tidak ada penjagaankah?  semudah itu kapal-kapal asing masuk ke laut kita, bagaimana kalau terjadi perang sesungguhnya pasti dikuasai musuh laut dan pantai kita, percuma donk rakyat menggajih merka",2023-12-12T10:28:13Z
@erbastiancn3947,Usir sebelum terlambat,2023-12-12T09:40:44Z
@didikprasetyo5339,"Stop bilang pengungsi,mereka imigran gelap,viralkan.",2023-12-12T08:40:00Z
@boogiecahyadi554,Pertahanan kita memang lemah.<br>Mana nih yg katanya raja lautan?<br>Cegah rohingya saja gak bisa.<br>Ayo rakyat kita buktikan bahwa rakyat lebih hebat drpd aparat.<br>Usir semua yg masuk<br>Kasihan warga kita kedatangan orang2 tak punya negara itu.,2023-12-12T08:14:28Z
@inezhaurathaki752,Kirim ke papua saja 😅😅😅,2023-12-12T07:32:58Z
@sudarmandamarjati7769,Cara menolaknya bawa senjata dong biar talut.usir sebelum ketemu pegawai dinas.rohingnya mau bikin negara di aceh,2023-12-12T07:17:53Z
@littlefairyland763,LANGSUNG BAKAR KAPALNYA JADI TDK BALIK LAGI BAWA IMIGRAN BERIKUTNYA,2023-12-12T07:08:04Z
@ridid-nu9jw,"Udah sih terima aja bahahaa,,",2023-12-12T06:30:41Z
@dikezunitria2603,gmn si ni .. pemerintah g tegas. pihak kpolisian tni gad yg trun tangan. jd pgn ikt demo,2023-12-12T06:20:42Z
@endangsuprihatna4307,"Mau numpang ngungsi niatnya sudah jelek begitu, sampe didarat ngerepotin warga lokal bikin risih dan kumuh.",2023-12-12T06:19:32Z
@RiskaDika-m2c,Usirrr jg di pantai jgn ksh masuk,2023-12-12T06:19:29Z
@aniksugiarti1808,"Tetap etnis Rohingnya tidak punya adab , mau masuk Indonesia saja lewat belakang ngotot,  rakyat gak mau menerima ,  eh negerinya siapa ini ,masuk se enaknya , hanya berbekal kartu unhcr ,ngotot  pingin tinggal selamanya di Indonesia😮",2023-12-12T06:18:14Z
@siswantosiswanto3724,"MAKIN LAMA ROHINGYA MAKIN BANYAK YG KE ACEH...KARENA ORANG ACEH ITU TERLALU SABAR,&amp;TERLALU BAIK..",2023-12-12T05:57:48Z
@tomteng9982,"tuh kan, awalnya saja sudah tidak bagus. mendingan dikembalikan lagi ke myanmar",2023-12-12T05:55:43Z
@tilambos3737,"Para imigran gelap dari banglades datang keindonesia tapi TNI Al tidak melihat jadi lolos masuk perairan Indonesia,kalau kapal mamarika yg datang hancur sudah Aceh Indonesia TNI Al awasi dong batas maritim Indonesia",2023-12-12T05:50:14Z
@irsaduldul7463,Emang pemerintahan jokowi kita jadi di injak 2 nagara lain presiden dak tegas coba pak jokowi lang sung bilang ke aparat usir rohing ya pasti rak yat gerak semua kasian rakyat apa negaralain jokowi,2023-12-12T05:50:09Z
@athomasdioh917,Kenapa  Indonesia menjadi enak untuk kaum Imigran Pengungsi ya..?,2023-12-12T05:44:47Z
@murtoyotoyo5214,Kok datangnya pas  mau pemilu.. Dan anehnya kenapa pengamanan tni al lemah. terkesan membiarkan  ...jangan2 ini ada unsur politik untuk mnjatuhkan salah satu capres yg kebetulan menhan..yg berkaitan dengan keamanan teritorial nkri.. Bisa jatuh prabowo karna dianggap g becus menjaga nkri.. Tapi semoga tni al netral.. Tidak ada intervensi dari  salah satu penguasa ....,2023-12-12T05:42:14Z
@samubas7912,Mau jajah negara orang secara halus,2023-12-12T05:36:04Z
@noong3589,usir bangla pendatang haram.fack unhcr.jangan d buat nyaman.ini rohingya bukan mau ngungsi.mau kerja n menetapserta beranak pinak.<br>kembalikan sj ke cam cock bassar d banglades,2023-12-12T05:22:33Z
@Al-qy2jv,Mestinya rakyat aceh utk saat ini melakukan ronda mlm secara bergantian utk mencegah i.igran gelap asal rohingya ini merapat kedarat,2023-12-12T05:18:52Z
@chanelrandom2157,Mereka sudah tahu cara mereka itu salah,2023-12-12T05:15:10Z
@dapurmasakankentang4414,"LUCU... . TANPA IJIN, LANGSUNG DATENG AJE KE RMH ORG...<br>KITA AJA, MO NENAMU KE RMH TEMAN, IJIN BILANG MO DATANG...<br>KLO SI EMPUNYA RMH BILA   OK, BR DEH KITA DATANG.....<br>TAMU HRS PUNYA ADAB, ETIKA YG BERLAKU.....",2023-12-12T05:13:30Z
@vanifalentina4707,Usir mereka !! Tolong angkatan laut usir mereka.... Merka jadi ancaman baru bagi warga.,2023-12-12T05:11:08Z
@muslikatinbes4054,"Ternyata TNI AL kita selemah itu, hanya perahu sederhanya bisa lolis, apalagi kapal canggih Yahudi tenggelam kita😂😂😂",2023-12-12T05:07:10Z
@budiwaluyo5308,"Ini akibat dari perintahan yg lemah dan tidak tegas !!!<br>tidak memikirkan rakyanya sendiri yg banyak dibawah garis kemiskinan.<br>USIR ROHINGYA DARI ACEH DAN SEKITARNYA. MEREKA PUNYA KARAKTER YG TIDAK BAIK, KELAKUANNYA JUGA TIDAK BAIK !!!<br>ITULAH SEBABNYA MEREKA DIUSIR DARI MIYANMAR !!!",2023-12-12T05:06:55Z
@riyanpengusaha4498,Sekali udah ada rohinya di nkri semua temanya suruh datang makanya usir semua rohinya bawa ke AS,2023-12-12T05:03:14Z
@songojaya6924,"Ini masalah serius, knp diem aja pemerintahan pusat... Ngapain aja di pusat.. Turun lah biar lu pada tau keadaan nya di sana tuh,... Ini masalah negara, lu pada diem diem aja... Main slot ya? 😂",2023-12-12T05:03:04Z
@radenjanoko705,Usir..,2023-12-12T04:55:29Z
@Bapaknya_samsul,Bahaya ini orang orang kayak gini seenaknya sendiri,2023-12-12T04:52:26Z
@g10ndoang89,"Usir aja mereka,  dibantu kemanusiaan malah ngelunjak dia.. Rakyat kita aja masih banyak yang perlu dibantu ngapain bantu rakyat negara lain..",2023-12-12T04:47:23Z
