Author,Comment,Published At
@doniirwansyah1848,Jangan kau Rusak ACeh kuuu....<br>BaLik saja ke asaL muuu....<br>Org Acehh juga bisa hilaF kaLau ada hal2 yg menganggu ketentraman dan kedauwaLatan Aceh.,2023-12-09T19:35:30Z
@sunardiardi7072,"Mentri pertahannannya aja mntal gembul gak mutu blaas.gitu kok nyapres ,mau bawa kemana bagsa ini",2023-12-09T19:28:52Z
@mytehnicsolution1365,Ini kayak ngumpulin orang bikin negara dalam negara. Suatu saat pasti senasib mirip palestina,2023-12-09T19:27:51Z
@arwanhasnandha4364,"Pertahanan laut harus diperketat lagi, kuncinya disana",2023-12-09T19:21:05Z
@SupriYadi-nw1eq,Perbatasan laut di jaga ketat untuk menghalau kedatangan pengungsi rohinya semakin brtambah... Jgn sampai masuk di wilayah indonesia.,2023-12-09T18:59:10Z
@ViviArtika,Yg jadi pertanyaan tni yg sering jaga laut mana kerja apa molor kok smpek kecolongan di masuki warga asing,2023-12-09T18:51:53Z
@ameeralestari9922,Usir aja kembalikn ke negaranya..,2023-12-09T18:48:07Z
@sp.felicia,Biarin aja..mereka juga manusia...<br>Biar warga Rohingya jdi warga aceh...<br>Kan mirip mirip juga wajah mereka dengan warga asal...,2023-12-09T18:42:42Z
@NoName-hy4ky,rohingnya bedebah boker sembarangan anjir,2023-12-09T18:42:25Z
@athasetiawan3659,Kita butuh pemerintah yg tegas bukan pemerintah yg lelet.,2023-12-09T18:39:28Z
@aisahlegen4897,gregetttt bbgettt,2023-12-09T18:38:15Z
@mmalik3128,Tolak rohingya ..usir dari Indonesia,2023-12-09T18:34:56Z
@mzmuttaqin8935,Usir aja lah,2023-12-09T18:26:28Z
@subarnifallis7876,Itu orang-orang pendatangbikin masalah bikin onar kurang ajar orang-orang seperti itu gak patut di tolong,2023-12-09T18:13:24Z
@panjiverryawan,Balikin aja ke laut,2023-12-09T18:12:16Z
@yeniagustinaofficial5092,Alasan nya itu mulu,2023-12-09T18:11:39Z
@subarnifallis7876,Di tulung malah nglunjak,2023-12-09T18:09:39Z
@subarnifallis7876,Pulangkan saja kenegara berasal itu orang kurang ajar,2023-12-09T18:08:45Z
@hilmanlbkn672,Aduh kacau cuma jadi beban warga dan negara saja,2023-12-09T18:03:05Z
@kontenkulineran6048,PAK KENTARA GIMANA KOK BISA ADA KAPAL ASING MASUK 😅,2023-12-09T18:02:27Z
@hilmanlbkn672,Jorok bgt seenaknya jangan manpaatkan warga aceh kembalikan ke negara asalnya,2023-12-09T18:01:59Z
@aryatama3492,"Rohingya sangat membahayakan negara,sebelum terlambat harus usir dari nkri.",2023-12-09T18:01:51Z
@slamethariyanto2719,TNI dan POLRI MANA???? MOHON SEGERA DI ATASI ATAU DI KEMBALIKAN KE NEGARANYA.....takutnya GAM mulai lagi....ACEH UDAH DAMAI TANPA ROHINGYA 🙏🙏🙏🙏,2023-12-09T18:00:54Z
@Endrikbendot,Kalo gak mau pergi kasih aja obat tidur semua naikin ke kabal bawa ke nusakambangan,2023-12-09T17:57:56Z
@chaidirhasbi2247,Pulangkan ke negara asalnya... Jgn ada alasan perikemanusiaan... Karena mereka GK layak di Indonesia... Mereka pendatang gelap yg ingin kuasai wilayah NKRI... Buang di laut saja...,2023-12-09T17:46:53Z
@henritaufik2617,Pulangkan ke bangladesh,2023-12-09T17:41:43Z
@AinunAzka-n5v,Polisi tni pada kmna ?,2023-12-09T17:40:56Z
@erryckoko4996,1 kata.. USIR...!!!!,2023-12-09T17:34:56Z
@alpitasselasetiawan503,Pemerintah kerjanya cuma tidur aja😂😂,2023-12-09T17:29:20Z
@liverline_pandeglang,ginjalnya pada layak pakai gak tuh ?,2023-12-09T17:24:14Z
@channeltube4434,"<a href=""http://www.youtube.com/results?search_query=%23bubarkan_unhcrindonesia"">#Bubarkan_UNHCRINDONESIA</a><br><a href=""http://www.youtube.com/results?search_query=%23usir_rohingya"">#USIR_ROHINGYA</a> Bangladesh Kaum pembuat onar pembangkang licik pembohong bibit bibit pembrontak.",2023-12-09T17:22:08Z
@HajimeHio,Kemarin alasan mereka kapal nya rusak udah betulin aja kapal nya biar bisa beroperasi isi bahan bakar nya suruh balik,2023-12-09T17:09:56Z
@rustomorus9864,Angkatan laut kita kemana ya ..kok ada kapal asing bisa masuk ....,2023-12-09T17:09:16Z
@rissa2268,ayo semua masyarakat indonesia bergerak !! usir ronghiya !! negara kita jangan sampai di jajah !!,2023-12-09T17:08:02Z
@PlesiranGayeng,Kecewa,2023-12-09T17:08:01Z
@SaifulSaiful-xd5um,Hruss pulang kan rohinya ... rakyat Indonesia msih banyak yg kesusahan knp di tambah dtang y rohinya bikin bengkak utang negara kerja mkan tdur bikin onar...jngn sampai kyak di Malaysia,2023-12-09T17:07:24Z
@voanime3350,Setingan untuk Indonesia biar gk ikut campur urusan di Palestina,2023-12-09T17:07:05Z
@ajengningrum4323,Mereka bukan orang Indonesia. mereka prindavan harusnya di India,2023-12-09T17:05:44Z
@MaksumEko-qv3gp,Pendatang gelap kok di kasih hati,2023-12-09T17:04:47Z
@MaksumEko-qv3gp,Pendatang gelap kok di kasih hati,2023-12-09T17:04:47Z
@MaksumEko-qv3gp,Pendatang gelap kok di kasih hati,2023-12-09T17:04:47Z
@alexsukardi1775,"Ini pemerintah kok diem aja ya, knpa gx di tindak tegas",2023-12-09T17:04:21Z
@almadwideksa2121,solusinya ya di usir lah pak,2023-12-09T16:57:26Z
@ocean8142,"Rohingya itu bukan negara. Rohingya itu adalah etnis dari negara myanmar yg beragama islam, sama myanmar yg mayoritas agama Buddha negaranya sendiri aja itu mereka diusir karena selalu bikin onar😂. Pemerintah Indonesia sudah menolak kedatangan mereka di aceh, tapi masyarakat aceh bersikeras menerima mereka dengan alasan seiman lah😂😂😂. Sekarang malah mencaci mereka(rohingya). 😂😂😂 lucu gak.. 😂😂😂",2023-12-09T16:54:49Z
@kangsis1o189,semua rakyat indonesia menolak .bila pengungsi boleh masuk indonesia apalagi beribu ribu akan terus menerus masuk indonesia.di taruh mana kita ini tidak punya tanah juga beli kok  malah warga asing  gratis  kita boleh menyumbang se iklasnya tpi kalao menetap di indonesia ya keberatan dong ..,2023-12-09T16:52:02Z
@qa23166,"Mirisnya nasib etnis Rohingya. Kenapa kita tidak bisa sabar seperti bangsa Eropa yang rela menampung jutaan imigran Timteng dan Afrika sekalipun tidak seiman dengan mereka? Bahkan imigran itu banyak berbuat jahat, tapi Kristen Eropa itu terus saja menunjukkan kasih mereka! Saat seseorang membuka hati bagi Isa almasih, entah bagaimana, hatinya jadi mampu mengasihi secara luar biasa.",2023-12-09T16:50:49Z
@JarKasih-cf3fu,di usir z pulangkan...ngapain harus di tolong manusia mnusia gk tau terima ksih...bahaya lama lama bisa bisa selalu membuat onar.<br>..dan melawan pribumi..,2023-12-09T16:49:29Z
@okehdeh8055,gubernur ...gak ada tanggung jawAb ...duet duet aja yg. di urus nya <br>ganti aja gubernur nya,2023-12-09T16:47:08Z
@jkbc,"makanya jangan semabarangan serta merta ingin membantu ini itu mengikuti emosi, setiap bangsa/ras punya tabiat dan latar berlakang berbeda. Kalau sudah numpuk begitu susah untuk disuruh kemana.",2023-12-09T16:43:07Z
@adi_tivi,"<a href=""http://www.youtube.com/results?search_query=%23tolakrohingya"">#tolakrohingya</a><br><a href=""http://www.youtube.com/results?search_query=%23usirohingya"">#usirohingya</a><br>Jangan biarkan damai yang sudah terbina diaceh terancam hilang.!!!",2023-12-09T16:43:06Z
@AnggaFauzi-w2e,Tolong rohingnya kirim saja  diKKB😂,2023-12-09T16:38:32Z
@elsonoffical659,"Kasih bekal aja, terus suruh mereka berlayar lagi. Jangan kasih mereka tinggal di tanah air kita tercinta. Jangan kotori negara kami dan peraturan tanah air kita. Mohon maaf untuk semua nya. kita memang kasihan tapi kita juga takut akan tidaka mereka nanti saat mereka sudah lama netap di tanah air. Apa kita akan di jajah lagi apa kita akan di basmi. Karena mereka punya backingan. Di Myanmar masih banyak muslim lain yg tinggal di Myanmar tapi kenapa mereka tidak di bantai seperti Rohingya. Ini ada alasan dan unsur2 nya kenapa cuma Rohingnya yg di bantai. Jangan main di kasih tinggal di tanah air. Kita harus berhati hati🙏 dukung warga aceh dan tanah air kita.",2023-12-09T16:38:28Z
@ratihwidiastuti1756,"Bagaimana Allah mau memberikan yang baik, diberi bantuan malah berbuat tifvak baik. Seperti kejadian di Sidoarjo , jorok, merusak dan tidak menunjukkan wajah yg bersahabat.<br>Usir saja wahai saudaraku",2023-12-09T16:33:49Z
@DimasSaputra-bg2ys,Plangin aja kenegaranya,2023-12-09T16:31:06Z
@devanirwanadeva222,Klu pemerintah gak tegas warga harus tegas suruh mereka naik kapal mereka kembali pergi jauh dri indonesia,2023-12-09T16:29:36Z
@devanirwanadeva222,Pemerintah harus usir Rohingya harus tegas tdk ada rasa kasih lgi,2023-12-09T16:26:45Z
@SubahanBarokah,"Nnti lama2 dia memberontak tu, orng ny berbeda berjiwa keras,kejam",2023-12-09T16:18:50Z
@sulisastra1297,😂😂😂😂😂 yg peting seiman,2023-12-09T16:15:53Z
@chokielay,USIR DARI NKRI GUYS MEREKA WATAK WAHYUDI ISRIWIL,2023-12-09T16:12:44Z
@agusirwanto3680,Koo bisa kapal laut asing masuk toritorial NKRI,2023-12-09T16:11:10Z
@IrfanIpan-w8x,Tolong usir aja lah ga pada tau tau diri  balikin aja ke asal nya,2023-12-09T16:09:32Z
@stmfitnes2683,Usir😊,2023-12-09T16:05:33Z
@Redmi12c-i7t,taruh pate aja entar lak kabur,2023-12-09T16:04:10Z
@NingFitri-i8o,Kataynya yg ngusir rokingya itu PKI,2023-12-09T16:02:50Z
@Samuraix680,"MANGKAN NYA A DLU WAKTU PAK JOKOWI MENOLAK ROHINGYA TU DENGAR, MALAH KALIAN FITNAH JOKOWI ANTI ISLAM, JOKOWI PKI,, SEKARANG TERASA KAN?? Trus skrg mau slahkan siapa?",2023-12-09T16:02:03Z
@Samuraix680,"INI BUKAN MALAYSIA,,,INI INDONESIA JANGAN SAMPAI ADA PEMBANTAIAN JILID 2 BUAT ROHINGYA",2023-12-09T16:00:17Z
@Samuraix680,Kelakuan  ya sprti orang prindavan,2023-12-09T15:59:06Z
@ayyubardytya2206,Emang paling bener di genosida sih. Mereka lebih mirip binatang,2023-12-09T15:58:46Z
@rezzqirawan4598,"ᵘˢⁱʳ ,ᵍᵃᵏ ᵍᵘⁿᵃ",2023-12-09T15:53:22Z
@lalamaratul8699,Balikain,2023-12-09T15:48:07Z
@riniroyfadh7849,Saya dukung warga aceh usir Rohingya...,2023-12-09T15:46:01Z
@ekohadiprastyo2361,Solusi keras adalah bentrok dengan imigrasi gelap...  Rohingya,2023-12-09T15:43:22Z
@phitelboyz6131,Baru tau ya kelakuan rohingnya keturunan banglades...,2023-12-09T15:36:12Z
@miasaja6949,Pemerintah ga tegas.. Susah. Mlah mau kasih pulau secara cuma2... 😅 bener2 diluar nalar,2023-12-09T15:35:42Z
@Teamalipers,Usir,2023-12-09T15:30:23Z
@heavenearth6631,Pemimpin indo jangan guna Rohingya untuk mengundi,2023-12-09T15:29:21Z
@Tukangngabrag,"Tolak rohingya, untuk pemerintah, jangan izinkan rohingya mengotori indonesia.<br><a href=""http://www.youtube.com/results?search_query=%23rejectrohingya"">#rejectrohingya</a>",2023-12-09T15:28:55Z
@heavenearth6631,Perempuan Rohingya dari kecik sampai tua memang syaitan,2023-12-09T15:28:07Z
@stv5613,Sesama muslim harus saling sayang😂,2023-12-09T15:27:47Z
@latifaumar9395,"Bnyak bgt anak2 nya, produktif ya",2023-12-09T15:26:51Z
@Superonah,"Kasih bahan bakar, suruh balik lagi. Jangan dikasih makanan &amp; pakaian, mereka buang juga.",2023-12-09T15:26:42Z
@juraganfarms,"Si mbk perwakilan UNHCR kok kayaknya bangga ya 😂, bangga bikin suaah sesama warganegara sendiri😂😂😂",2023-12-09T15:26:32Z
@dewabambootattoo4708,Kembalikan saja bang ❤❤😂😂,2023-12-09T15:22:15Z
@AndreTay-dz1bs,"Untuk para warga masyarakat aceh, secara khusus masyarakat yang dekat dengan tempat pengungsian rahingya usir saja orang yang tidak tahu diri itu dan pemerintah juga seharusnya lebih tegas untuk memberikan bantuan kalau bisa tidak usah di bantu orang seperti itu...ingat masih banyak warga tanah air indonesia yang membutuhkan bantuan pemerintah Utamakan warga sendiri dan usir para pengungsi itu",2023-12-09T15:21:45Z
@ccn8780,Itu keturunan banglades n india mangknya jorok&quot; orng nya,2023-12-09T15:20:35Z
@abangdompu4120,Usir secara paksa saja,2023-12-09T15:19:35Z
@albertusanggo3912,orang india ya berak di jalan lah,2023-12-09T15:17:46Z
@fadlanali8947,"pemerintah pusat apa sih kerja nya, mana keputusannya",2023-12-09T15:15:46Z
@xiaomi5a671,Jorok,2023-12-09T15:10:01Z
@iyammariamah4020,Kami berharap pemerintah segera bertindak,2023-12-09T15:04:38Z
@zaka-d2b,Bikin repot aj..jk bcr kmanusiya&#39;an pribumi kt sendiri yg miskin yg jlann tu bntu..kasih tmpt n mkn...buk. Org asing aplgi jorok n lain lain,2023-12-09T15:04:17Z
@naiksembiring-v1z,disini ketahuan kurangya perhatian di perbatasan laut indonesia kenapa kapal tanpa ijin bisa masuk ke indonesia mana itu pemerintah kok bisa masuk mereka,2023-12-09T15:02:56Z
@MasitaSita-m9y,"Kasih pulang saja,",2023-12-09T15:02:43Z
@zaka-d2b,Usirrrr aj jk g mempunyai ttk rma,2023-12-09T15:01:47Z
@felisha5014,Sebenarnya dinegara asalnya Bangladesh dibikinkan rumah penampungan layak huni dipulau khusus..tp malah pada kabur,2023-12-09T15:01:24Z
@IbuSaropah-g4j,Di indonesia aja masih banyak warga miskin kok malah ada orang asing masuk.di kasih fasilitas lagi,2023-12-09T14:58:46Z
@farihancalegfarhan3742,Mari kita berdoa buat semua rakyat aceh yg sedang di timpa musibah Tsunami pengungsi rohingya...semoga semua rakyat aceh di berikan kekuatan kesabaran menghadapi permasalahan ni..,2023-12-09T14:56:29Z
@hendrapopeye5540,Ngak ada aparat yg patroli dilaut aceh seharusx klu ada aparat patroli setidakx bisa melarang masuk alur laut indonesia,2023-12-09T14:55:48Z
@katnochenel3054,"Sama halnya seperti asalmula Israel yang datang ke Palestina ,begitupun Rohingnya jika di biarkan ,jangan sampai ini menjadi ancaman negara nantinya ,pemerintah harus tegas bertindak demi keutuhan NKRI",2023-12-09T14:55:36Z
@semangatbelajar1705,"<b>Sy pun pernah tengok video para warga Rohingya yg udah dikasih bantuan sembako + pakaian malah bantuan sembako + pakaian tersebut dibuangnya di laut.. Ini namanya warga yg TAK BERSYUKUR,, udah dikasih HATI malah minta JANTUNG</b> 😤😡😡🙄🤔",2023-12-09T14:54:18Z
@semangatbelajar1705,"<b>Sy pernah lihat video warga2 Rohingya yg udah dikasih makan + lauk dg porsi kuli pun masih kurang bersyukur dan memprotes sang pemberi makan tersebut agar diberi porsi + lauk yg lebih banyak lagi dari sebelumnya. Ini namanya warga yg TAK BERSYUKUR,, udah dikasih HATI malah minta JANTUNG</b> 😤😡😡🙄🤔",2023-12-09T14:54:03Z
@semangatbelajar1705,"<b>Hal ini kalo dibiarkan akan menjadi benalu bagi negeri yg ditumpanginya, entah itu di Malaysia ataupun di Indonesia. Jika dalam skala besar mereka bisa saja menjadi the next zionis yahudi yg mengusir penduduk asli tuan rumah seperti yg terjadi di Palestina</b> 👀✍️",2023-12-09T14:53:47Z
@sutinitini2860,"Pantesan rohingya kampret ini diusir miyanmar,, mereka biadap.",2023-12-09T14:51:59Z
@cunglitlia8213,Dlu ja udah di pengringatin sm pak jokowi di tolak.   Aceh ngotot  mau nampong. Sekarang kaya gt to jadinya,2023-12-09T14:48:58Z
@farihancalegfarhan3742,Usirr segera..gk peduli..pokoknya satu kata..usirrrr,2023-12-09T14:48:43Z
@evanpraharabatavia3011,"Usir secepat nya orang gak tau diri kaya begitu,",2023-12-09T14:47:44Z
@RizkhyDestatama,Mereka bisa dan niat datang ke Indonesia karena Indonesia lemah tidak mau mengusir dengan keras. Negara lain mungkin sudah mencegat mereka dengan kekuatan militer makanya di otak mereka kalau bersandar itu di Indonesia saja.,2023-12-09T14:47:26Z
@daeng5745,PKS sama 212 urusin tuh! 2017 lu dulu semua yg saverohingya dan membela!,2023-12-09T14:46:12Z
@giterachannel8978,lebih pantas di sebut imigran gelap dari pada pengungsi 😂,2023-12-09T14:45:54Z
@dedims8584,@UNHCR kalian ne seperti tidak punya metode.kalau gak bisa ngurusnya dan gak sanggup ngomong.sontoloyo,2023-12-09T14:44:24Z
@ToPan-c1b,"Saya gk setuju usir dr Indonesia,,,dikarenakan sama dengan orang yahudi,,dikasih jantung minta hati,efakuasi lgi dan kirim kenegara mereka",2023-12-09T14:41:43Z
@tkhairula6648,Pindahkan ke Papua  supaya bantu tni,2023-12-09T14:37:35Z
@WakDoz-tz1wh,"mereka ditolak di negerinya sendiri ,,,krn mereka orang2 yg gk bs diatur",2023-12-09T14:35:58Z
@RaniAnggraini-ku8rg,Bisa bisa nanti jadi komplotan teroris,2023-12-09T14:35:30Z
@yoyonneo250,HIDUP ROHINGYA...✊✊ Tampung terus... Tampung terus... Ini kan negara kaya..,2023-12-09T14:32:56Z
@dwseptianto9365,Pake emas gaess pengungsinya😮😮😮,2023-12-09T14:32:17Z
@ryan2giatama141,Usir dan posbit,2023-12-09T14:32:10Z
@ridotampan4817,Kalo masyarakat turun tangan apa fungsi pemerintah,2023-12-09T14:28:16Z
@dimasajie3579,Usir,2023-12-09T14:25:22Z
@ListenSilaen-hr2gd,"Kemungkinan ada oknum yg di untungkan lewat kedatangan mereka ke Indonesia atau mereka membayar.mereka di iming-imingin fasilitas dan pangan. Makanya mereka berani berbuat senaknya,dan tidak Terima di beri nasi sedikit.. <br> Kalau memang tidak ada oknum yg di untungkan hanya karna alasan kemanusian... Mohon maaf sebesar besar nya.orang yg seperti itu tdk pantas di tolong.dah di tolong tapi malah melunjak. Klo memang karna alasan kemanusian mari kita buka mata lebar-lebar kawan.lihat lah anak-anak gelandangan di ibu kota.masih kecil udah banting tulang berjualan di jalanan,bekerja di pajak, mengamrn di lampu merah. <br>Demi sesuap nasi..jangankan fasilitas dan bersekolah. Untuk makan saja mereka suka. Kenapa malah bela-belain nolong warga rohingya. <br>   Kepa... Malu ya sama negara lain..?? Dikatain tidak mampu kalau tidak Terima mereka ??<br>pertanyan nya apakah negara lain juga Terima mereka. Jadi knpa harus gengsi",2023-12-09T14:20:06Z
@rezaferdianto5463,Bahaya ini.....jangan anggap enteng. Itu ancaman nasional......,2023-12-09T14:20:02Z
@muhlis7381,Jangan di beri tempat,2023-12-09T14:06:24Z
@rimbobujang8476,"Kirimkan mereka di negara yg maju,amerika inggris dan badan pbb yg negaranya sudah makmur,indonesia rakyatnya masih banyak yg miskin,orang papua aja makan sagu",2023-12-09T14:04:39Z
@laodesyarifuddinskm9002,usiiirrrrr,2023-12-09T14:00:16Z
@sarahsofiah5049,"Menilai sesuatu dg obyektif agar bisa bersikap adil kt wong jowo jng digebyak uyak /dipukul rata terkait mungkin ada yg kriminal kan ada aturan diindonesia , apalagi mereka masih saudara seiman yg harus dikedepankan sikap wala kita terhadap mereka apalagi mereka terusir dr negrinya karena din nya sy yakin klo mereka beragama budha mungkin mereka tidak akan sampai seperti ini .<br>Jangan sekali-kali kalian biarkan perasaan benci terhadap se­suatu kaum mendorong kalian untuk tidak berlaku adil kepada me­reka<br> يايهاالَّذِيْنَ اٰمَنُوْا كُوْنُوْا قَوَّامِيْنَ لِلّٰهِ شُهَدَاۤءَ بِالْقِسْطِۖ وَلَا يَجْرِمَنَّكُمْ شَنَاٰنُ قَوْمٍ عَلٰٓى اَلَّا تَعْدِلُوْا ۗاِعْدِلُوْاۗ هُوَ اَقْرَبُ لِلتَّقْوٰىۖ وَاتَّقُوا اللّٰهَ ۗاِنَّ اللّٰهَ خَبِيْرٌۢ بِمَا تَعْمَلُوْنَ ٨<br>Artinya: &quot;Wahai orang-orang yang beriman, jadilah kamu penegak (kebenaran) karena Allah (dan) saksi-saksi (yang bertindak) dengan adil. Janganlah kebencianmu terhadap suatu kaum mendorong kamu untuk berlaku tidak adil. Berlakulah adil karena (adil) itu lebih dekat pada takwa.",2023-12-09T13:58:39Z
@fransiscolouis7305,"Coba itu Anies calon presiden.. tolong di urus pengungsi Rohingya, bukankah kamu yg waktu itu serius mau urus ..",2023-12-09T13:57:31Z
@maranginpangaribuan6,"Contoh lah Inggris yg terima pengungsi asal timur tengah, mereka kini hidup layak menikmati fasilitas negara, Inggris tidak pandang SARA.",2023-12-09T13:55:53Z
@cumapolantas,Mana yg teriak teriak agama?yg kata nya 1 agama 1 saudara hadeeeee😅😅 dulu Jokowi tolak Lo kadrun kadrun dungu malah sembarang an masukin secara ilegal,2023-12-09T13:55:30Z
@lupus8365,Usir mereka. Perlahan tapi pasti mereka akan menjajah tanah warga lokal. Sedikit2 lama2 jadi negara rohingya,2023-12-09T13:54:12Z
@dwitaayuning9044,Ini emang harus demo netizen Indonesia,2023-12-09T13:46:04Z
@InaTea-cg3zx,Hati2 mreka bisa branak pinak jgn sape pribumi disisihkan camkan itu,2023-12-09T13:45:53Z
@meilanaformosa6904,"indonesia aja rakyatnya pada bnyak yang miskin malah tambah bgini,",2023-12-09T13:42:44Z
@vieansalmadian5127,"kangen kata2 &quot;MUTIARANYA&quot; bu susi pada saat masanya beliau menjabat menjadi menteri kelautan dulu,mungkin saja laut perairan indonesia akan aman dari kapal2 yang masuk secara ilegal.",2023-12-09T13:37:23Z
