Author,Comment,Published At
@nilakrisnawati1490,Tolak rohingya,2024-01-01T10:43:35Z
@anikhidayah6509,Usir aja deh,2024-01-01T10:37:03Z
@achmadsatiri67,"Benar kalau  begini kenyataannya . Kita harus menolak pengungsi rohingnya . Dibalik PBB itu lah israhell diasuh , bapak moyangnya inggris dan ema moyangnya amerika itu kata seorang Ustadz (Ust. Felix ) maka itu kita harus cegah dari sekarang . Bagi orang Indonesia yg menjadi petugas UNHCR harus faham ini , dan menjual bangsamu dengan dalih kemanusiaan hari ini , masa depan negaramu Hancur , camkan itu !",2024-01-01T10:32:16Z
@mimimuafifah5281,"Usiiiiiiiirrr, kami tidak mau akan sprti isriwil",2024-01-01T10:28:59Z
@asisiMamah,"Jangan menuduh orang lain tanpa alasan,bantu lah orang Islam yang terdekat dengan kita dulu sebelum membantu orang Islam yang jauh dari tempat kita, jangan dengar kata ² orang lain sebelum kita melihat dan mengetahui dengan mata kepala sendiri perkara yang sebenar, jangan membantu orang kerana keduniaan tapi bantu kerana allah, walaupun mereka tidak boleh membantu kamu tapi allah akan membantu seorang hamba selama hamba itu membantu saudara nya, والله في عون العبد ما كان العبد في عون اخيه.",2024-01-01T10:28:16Z
@nenengwardah2539,usir paksa mereka / nantaihabis,2024-01-01T10:22:19Z
@Lissin321,"AkAr masaLahx dari meyenmAr... <br>Semoga PBB dapAt mEngEmbaLikan kE negara miyEnmar.<br>Di jaga disana sampAi keadaan kondusif... <br>MiyEnmAr nEgara kecil, masa PBB takut sama miyEnmAr..",2024-01-01T10:15:46Z
@ZahraEvendi,Usirr,2024-01-01T10:14:31Z
@YuyunWahyuni-m6q,Usir saja jangan pake ham terus,2024-01-01T10:10:02Z
@inung1474,bener banget tuh bang,2024-01-01T10:10:01Z
@NiaKurniawati-nv4jf,"Usir secepat nya , takut nya jadi pembawa malapetaka , ini politik si setanyahu , INDONESIA mau di jadikan kaya PALESTINA , kita jngn lengah keamanan harus di perketat , jngn terlena , sibuk dngn pilpres ,",2024-01-01T10:06:29Z
@YondiIkmal,"Ini adalah memang sengaja dan terencana berbondong2,pergi ke negara lain klo tak di tindak aksn jadi konflik boleh jadi indonesia seperti palestina",2024-01-01T09:57:25Z
@AhmadBudi-sn1bd,Islam munafik lebih jahat dari pada musuh ygn nyata..karna tidak terlihat seperti pepatah binatang serigala berbulu domba.....,2024-01-01T09:54:23Z
@nantaka4279,Bener itu amin.. Insya allah Indonesia bs mengusir ya,2024-01-01T09:44:32Z
@Satia-w9q,Berhatilah jangan gampang percaya inimah penghasut orang pemalas ajah usir ajah aku,2024-01-01T09:43:25Z
@jumaidijumaidi1827,Setuju bro usir,2024-01-01T09:32:22Z
@irvandjokosulaksono8480,Tindakan pemerintah lemooot sekali,2024-01-01T09:28:13Z
@SariSariyah-w7i,kami sangat menolak rohingiya  tinggal di nrgara kami indinesia usirrrr dia Alloh huakbar,2024-01-01T09:25:57Z
@sulyantosulyanto6824,UNHCR yg membawa Rohingya ke Indonesia,2024-01-01T09:17:18Z
@lalugagahsatria8799,betul betul betul,2024-01-01T09:16:09Z
@sonosono1236,Setuju usir mereka semua org suruhan negara² musrik jngn 2 kl terjadi,2024-01-01T09:01:25Z
@cahayapelangi7652,"YANG  ANDA  MAKSUD  SALAH  BESAR  BROOO  ,  ROHINGNYA  JANGAN  DI  SAMAKAN  ISRAEL  BROOO  ,  SEANDAINYA  ANDA  JADI  KAUM  ROHINGNYA  ,  GIMANA  PERASAAN  ANDA  ,  GIMANA  RASANYA  HIDUP  TIDAK  PUNYA  TEMPAT  UNTUK  BERPIJAK  ,  INGAT  BROOO  ,  BANYAK  ANAK ANAK  &amp;  WANITA  ,  SAKIT  HATI  INI  RASANYA ,  SESAMA  UMAT  MUSLIM  HARUS  SALING  MEMBANTU",2024-01-01T09:00:07Z
@hasanbkl8363,Benar,2024-01-01T08:59:32Z
@santiarifin1573,Itulah kenapa UNHCR yg jelas2 buatan AS yg pro ISRAEL seolah2 memaksa Indonesia menampung sementara padahal yg 23 tahun diINDONESIA belum ada kepastian.😅,2024-01-01T08:56:28Z
@beliaain6760,"Ya btl tu..mereka kebanyakan bkn Muslim krn baik bhsa dn perangai mereka sgt kasar bahkan mereka suka menyembelih sesama sndri atau lawan mereka,hati2 sy bs jd mereka campuran dr india.",2024-01-01T08:46:16Z
@Faril436,PEMERINTAH INDONESIA HARUS BANGUN DR KEBODOHAN INI.KAMI ORANG JAWA TDK AKAN PERNAH SETUJU TPPO MASUK JAWA.INGAT🇮🇩,2024-01-01T08:41:00Z
@sangsurya9539,bantai,2024-01-01T08:39:29Z
@amisunarmi592,Setuju itu penjajah secara halus bermodal air mata dan tenda pura pura jadi imigran. Tujuannya  membrantak  seperti pki,2024-01-01T08:33:43Z
@haryotohar-z7c,usir rohinya dari tah indonesia,2024-01-01T08:33:25Z
@slametrahmat4641,Usir Rohingnya dari Indonesia jangan sampai Indonesia menjadi korban seperti Negera negara yang lain,2024-01-01T08:32:45Z
@muhamadwahid6831,ini ulah imigran kabib kabib yaman sesama imigran  yg sok bela rohinya,2024-01-01T08:30:26Z
@AntoRagala-lk1ry,Usir dn usir orang2 Rohingya gak ada gunanya tinggal di Indonesia bikin susah saja,2024-01-01T08:27:05Z
@rusmiatirazik7225,Pulangkan saja ke negara mereka banglades,2024-01-01T08:25:43Z
@suwindahyasih6218,"Yg membawa aja suruh mengembalikan ke negaranya sana. Pemerintah harus tegas. Ibaratnya,, pilih anak sendiri atau pilih orang lain.<br>Kalau pilih orang lain, maka Indonesia akan hancur karena ulah rohingya",2024-01-01T08:23:54Z
@endronugroho9343,Seharusnya ini segera dihalau sebelum masuk daratan wilayah negara RI...<br>Nurut saya spt sejarahnya israel dan palestina ...<br>Ini sdh ada ciri2 pada perilakunya rohinya...saya setuju hrs lakukan pencegahan sebelum masuk RI...,2024-01-01T08:20:07Z
@yektityas9220,Kenapa pemerintah kok lambat sekali bertindak ya?,2024-01-01T08:14:41Z
@aeksipuruk5869,"Masaalah kecil,masa tak bisa diatasi.tolakkan kelaut sana terserah dia maukemana",2024-01-01T08:13:05Z
@TgkIshak-r5d,Israel. Tu. Perupanganda.. Mana. dia. Islam. Sholat? Pun<br>Ngak. Ngerti...,2024-01-01T08:11:23Z
@SumiatiAjah-tx4ug,Tetap menolak rohingia mereka suatu saat akan menjajah seperti israel ke palestina,2024-01-01T08:10:02Z
@Zacciaa,Jangan&quot; itu para pendatang penyembah berhala. Hati&quot; lah,2024-01-01T08:02:00Z
@andreancinta6185,Usir sebelum rakyat aceh membantai seluruh Rohingya,2024-01-01T07:57:54Z
@diannita105,"Kembalikan mereka ke Bangladesh. Mereka dikasih tanah disana, tidak bisa mengelola, malah pergi ke luar negri terkatung-katung di lautan dengan membayar uang lebih.<br>Jika naik kapal untuk pergi ke negara-negara lain menggunakan uang yang tidak sedikit, bukankah lebih baik uang itu dialokasikan untuk belajar dan membeli peralatan cocok tanam atau alat lain untuk bekerja dan memperbaiki kehidupan di Bangladesh??<br>Dengan adanya kasus pengungsi ilegal dan beberapa faktor lainnya, tentu muncul beberapa dugaan terkait &quot;Rohingya&quot; ini. Jadi lebih baik, mereka dikembalikan ke Bangladesh yang sudah mau memberikan tanah untuk mereka (rohingya) kelola dari pada di sini, negri Indonesia, dengan mengatasnamakan &quot;Islam&quot; yang tidak ada cerminan ajaran agama Islam itu sendiri.",2024-01-01T07:57:42Z
@IwanS-r5l,Jangan di terima rohingia pulangkan ke negrinya...maaf kabaikan jln nya banyak ....tolong anak yatim  indonesiaa,2024-01-01T07:49:18Z
@hendrosetiawan8670,rohingnya usir dari indonesia,2024-01-01T07:38:41Z
@Rony68-hb1vn,Usir saja,2024-01-01T07:37:40Z
@DiarAjha,USIR ROHINGYA USIRRRRRRRRR,2024-01-01T07:29:00Z
@wwgg,Semoga Allah SWT melindungi tanah n rakyat Indonesia...amin bersatulah rakyat Indonesia jgn sampai kita dijajah LG selalu kita taat atas semua perintah Allah SWT agar kita rakyat Indonesia selalu Allah SWT lindungi amin amin amin😊,2024-01-01T07:24:32Z
@noraan5032,Usir usir puak rohinga puak&quot; ini akan buat kekacauan n huru-hara nantinya,2024-01-01T07:19:34Z
@nuyzadeliarahman6982,Usir pengungsi Rohingya..dri Aceh dan yg ada dmana AZ...jangan d biarkan tinggal d indonesia,2024-01-01T07:16:08Z
@hansbaskara631,Tolak dañ pulañgkañ saja ke ñegarañya semula ke Bangladesh,2024-01-01T07:11:55Z
@suyamti9951,"Seharusnya wakil presiden kita harus tahu ini jadi jangan coba2 memberi tanah pada mereka  ,tanah kita milik kira bukan milik mereka",2024-01-01T07:07:45Z
@Asybye907,"Kembalikan ke Bangladesh,, . nenek moyang nya dari Bangladesh, biar tidak merusak tanah aceh",2024-01-01T07:02:18Z
@lismahasudungan278,"Betul, kita sbg bangsa Indonesia harus kompak menolak pengungsi ronghiya....",2024-01-01T07:00:29Z
@tutiawaliyah5429,usir ROHINGYA sebelum mereka beranak pinak di indonesia,2024-01-01T06:58:26Z
@enymcjambi2699,Usir Rohingnya 😠,2024-01-01T06:48:31Z
@rajjashshadiqi6107,mengapa hanya demi cuan.bangda sendiri yang harus dikorbankan,2024-01-01T06:47:23Z
@kamaliabayu,Saya kira jg begitu kynya pura&quot; islam mirip israel takutnya indonesia seperti palestina di jajah di ambil negaranya,2024-01-01T06:46:00Z
@kadekdwi2066,Usir saja apalagi bukan islam.,2024-01-01T06:44:59Z
@yanuarlsmed3887,Buang saja rohingnya ke kutub utara atau selatan,2024-01-01T06:40:27Z
@mohammadjumali5678,Salut apa yg dikomentarkan 🖒🖒🖒,2024-01-01T06:39:16Z
@KenroMotor,"Yang seharusnya demo itu rakyat sendiri Krna pemerintah membiarkan pengungsi,,,<br>Pengungsi rata2 laki2 yg bisa kerja",2024-01-01T06:35:52Z
@KenroMotor,"Usir org sperti itu yg TDK memiliki rasa malu ini GK usah pake runding langsung usir aja Krna faktanya mreka hanyalh pengungsi usir paksa,,,jika ada org yg membelahnya maka suruh orng yg membelahnya untuk rawat pengungsi yg tidak punya  rasa malu",2024-01-01T06:33:37Z
@sharipahsharipah2315,Ya kemukinan benar kini ia ada di malysia ia akan ke indonisia  .itu penjajah cara halus<br>..hati  hati..Rakyat malaysia dan indonisia..,2024-01-01T06:32:50Z
@andreaskosmas3450,"seiman kok di usir,,",2024-01-01T06:31:33Z
@andreaskosmas3450,"jangan bolak-balik pakta min, dulu pernah ditolak presiden Jokowi,, tpi didemo, yg katanya seiman,, harus ditolong,, sekarang disamakan dengan yahudi,,inilah kafir teriak kafir,",2024-01-01T06:29:02Z
@SutiyoSutiyo-p7e,Usir aja sebelum terjadi spt israel,2024-01-01T06:26:37Z
@mamatmamat9590,"Benar mereka ini bahaya kerana mereka memikirkan bangsa melayu sangat lemah hingga mereka sanggup memperkosa gadis dan wanita kemungkinan mereka bersubahat dengan bangsa Bangla, satu masa nanti Bangla juga akan menunjukkan taring mereka, berhati hatilah wahai bangsaku melayu🤔🤔🤫",2024-01-01T06:21:06Z
@umikonaumikona7826,Kami raayat msia sudah rasai dulu sebelum indonesia rasa 😅😊,2024-01-01T06:16:05Z
@wiwiksudarti4642,UNHCR HARUS TAHU INI,2024-01-01T06:13:18Z
@yettygultom7904,Jangan  lu kait2 kan  dg  bangsa  lain<br>Kok nyempret2 Israel<br>Nggak  bisa  ngurus pengungsi  bawa2  Israel,2024-01-01T06:11:45Z
@Subini-ur5sj,"Maka sebelumnya,usir mereka.suruh.balik.ke.bangla",2024-01-01T06:11:15Z
@KurniawanArdana,Rohingya adalah senjata ampuh untuk menghancurkan indonesia,2024-01-01T06:11:01Z
@sufiatyfortuna4299,"Betul,sifatnya temperamental, rakus,jorok,gak bersyukur,tak ada rasa berterima kasih,mreka itu bkn Muslim mereka itu kepercayaan Ruh.",2024-01-01T06:05:20Z
@agushartawan3639,Propaganda Yahudi,2024-01-01T06:05:13Z
@tatikasriasih4308,USIR MEREKA,2024-01-01T05:54:04Z
@sofianaaffandi8056,Lebih baik secepatnya Qt usir mereka sebelum semuanya terlambat,2024-01-01T05:52:03Z
@haeriyah1210,Betul kembalikan keasal ya,2024-01-01T05:41:46Z
@fauzibaraya6182,"Usir pengungsi Rohingya dari bumi Indonesia yg cuma bikin masalah besar diindonesia, pulangkan semua kenegara asalnya",2024-01-01T05:39:42Z
@TrianiTriani-ej6fe,Betul bang dia hanya jual agama agr bisa men jajah ngra kita usirrr🙏,2024-01-01T05:27:39Z
@سيفالدين-ج5ز,"Masya,Alloh penjelasan luar biaaa yg bisa  di trimah akal sht.sht  selalu pak semoga  indonesia    malaysia selalu di dlm lindungan Alloh swt aamin yra",2024-01-01T05:22:55Z
@mansurimam-w9u,"Rohingya tidak mendapat hak pendidikan selama hidup nya di negara asal nya, kadi wajar kalau mereka kurang adab. jangan terus terusan kalian propaganda terhadap orang orang terabiaya",2024-01-01T05:22:20Z
@nisaresal2716,KITA HARUS WASPADA SAUDARA 2 KU KALAO PEPRETAH NGGAH TEGAS KITA SEDIRI HARUS TEGAS USER DARI INDONESIA MASIH BANYA HAMBA ASLI INDONESIA YG MESIH MEBUTUKAN SEGALANYA  KUTA HARUS TEGAS SM ORANG 2 BEGEDOK AGAMA KITA BANG HARUS DI USER DARI INDONESIA JANGAN KASIH KESEPATANG DIA,2024-01-01T05:18:03Z
@Mariam-h1t3b,❤❤❤❤❤❤❤❤❤,2024-01-01T05:17:11Z
@ummifarida3231,Pemerintah kita malah seperti pembiaran ...sebelum terjadi hal yg tdk di inginkan lebih baik usir dari sekarang,2024-01-01T05:13:02Z
@restupidyawatidamanik378,"Terasa waktu di BG sembako mereka mmbuang nya ke laut ms itu mereka di Aceh..klo sifat dasar Islam tdk ada seperti itu,Krn Islam sgt mensyukuri, berterima kasih,apapun bentuk pemberian nya..memang tdk ada PD mereka.. waspadalah",2024-01-01T05:10:09Z
@suharyonobengkel6369,menurutku ada campur tangan Amerika yg penyumbang dana karena Indonesia gencar dukung kemerdekaan Palestina sedangkan Israel dipihak Amerika,2024-01-01T05:03:37Z
@ributbudianto7735,Tuhh dengerin mahfud.. Mau jdi apa Republik ini nanti.. 🤮🤮,2024-01-01T05:03:13Z
@bpksupriadi3865,Setuju Bung. usir aja manusia tidak pandai berterima kasih.,2024-01-01T05:02:30Z
@inasukaesih1057,Betul bgt,2024-01-01T04:59:32Z
@dewiyulmediarina1159,usir aja. byk tingkah. nyusahin rakyat kita,2024-01-01T04:59:32Z
@jinggakaller6603,"Jgn 2 mereka yg dinamakan ya,zuz ma,zuz , Rohingya ,",2024-01-01T04:56:02Z
@jenjen8227,Kembalikan ketempat asalx sebelum terlambat.,2024-01-01T04:51:12Z
@BangMeic,Benar sekali,2024-01-01T04:44:04Z
@omarosman6054,Pemimpin Melayu Islam perlu sedar........,2024-01-01T04:39:46Z
@winartiwin9065,"Cukup Palestina udah ada contohnya, kembalikan aja di negaranya lagi, jangan sampe terlanjur nanti kita akan menyesal di kemudian hari, usir aja",2024-01-01T04:34:47Z
@torna10168,Betul ini cikal bakal Israel kaum pengemis membabi buta tamu tak diundang! Usir jauh-jauh.....,2024-01-01T04:33:26Z
@tatisulastri8105,"Usir semua warga Rohingya dr tnh air Indonesia khususnya Aceh,jngn diksh tempat walau sejengkal tnh diindonesia. Jngn sampai tertipu.",2024-01-01T04:30:15Z
@atisuprihati4276,Semoga ummat Islam  waspada belajar dari kejadian di palestin terhadap kejahatan yahudi,2024-01-01T04:28:54Z
@arissulistiani6504,Usir rohingnya....karna bisa membahayakan NKRI,2024-01-01T04:26:42Z
@syamsudinm1488,sebaiknya kirim balik ke negaranya..<br>masyarakat kita masih banyak yg harus ditolong...,2024-01-01T04:25:03Z
@AriFaddin-cf2fl,"waaahduuuuh luar biasa liciknya ,klau mmg sama dgn israel yaa jgn ada tempat dibumi pertiwi kita ini..<br>pulangkan kenegaranya tampa ada satupun tertinggal ....",2024-01-01T04:24:40Z
@riswatikusumah4144,"Jangan dikasih tempat, kembalikan ke negara asalnya , jangan terjadi kagi kasus pslestine dengan Israel",2024-01-01T04:21:54Z
@albadridho8024,Iya sama tapi lebih kejam yaman😅😅,2024-01-01T04:21:32Z
@widyamao7717,Kirim saja rohingya ke israel.,2024-01-01T04:20:28Z
@iiyinisaaaliyiiin7759,"Tegas usir semata jng sebagian di terima ,,sebagian ngusir",2024-01-01T04:19:37Z
@dwinov-wm7lh,Tenggelam ka......,2024-01-01T04:06:21Z
@salmaazaedda429,Emang benar itulah yg Ter JJ Adi<br>Semoga Allah melindungi umat Islam di seluruh dunia,2024-01-01T04:05:49Z
@EdyYuswar-i2t,"KL sdh jelas pengungsi Rohingnya tdk jelas agamanya ,usir mereka dari NKRI.",2024-01-01T04:03:15Z
@Maryati23-i6u,👍👍👍.....hati hati propaganda,2024-01-01T04:03:07Z
@DianDian-vb8nm,Betul gaes orang Islam makan ngak rakus tau adab dan ngak mintak&quot;..,2024-01-01T03:58:56Z
@DiahFitriani-jy2nn,orang2 yg beriman tidak akan berperilaku seperti ini,2024-01-01T03:56:49Z
@enungnurhayati8876,Benar sekali. Usir mereka dari nkri,2024-01-01T03:37:18Z
@suratmanman9535,"Tolong kembalikan mereka kenegaranya,jgn sampai mereka rebut negara kita,",2024-01-01T03:35:42Z
@HanafiAhmad-p6m,Usir dari negara kita Indonesia,2024-01-01T03:34:16Z
@bapaksae3483,Semoga Alloh memberikan petunjuk dan  arahan yg maha sempurna kpd Kita semua!!!👍👍👍🙏🙏❤️,2024-01-01T03:26:57Z
@endangpurnama6408,Usir ...usir ...usir ...usir ..rohingya ...usir,2024-01-01T03:26:31Z
@SitiAminah-wb4le,Satu satu nya jalan usir dia kembalikan dia kebanglades kl dia masih di Indonesia atau dimalasia kita akan dijajah nya sm lawan Israil,2024-01-01T03:26:11Z
@H2R1707,"Usir secepatnya,jangan pake lama",2024-01-01T03:23:26Z
@sitijuhaenah6012,"Jika Indonesia memelihara Rohingya smoga gam bangkit kembali &amp; Aceh memerdekakan wilayah Aceh merdeka.. pemerintah lemah Krn terlalu bnyk penyakit wahn,",2024-01-01T03:22:43Z
@inezamelia8524,Makan jgn DI kasih TEMPT tinggal di INDONESIA pengûsi rogoyah USIR DARI indonesia,2024-01-01T03:22:15Z
@masitahcomel3303,"Dari mula aku sudah ragu Rohingya itu islam yg ada dia macam org kafir , jgn biarkan Yahudi versi baru ngungsi tp pasang niat mau rampas harta kita buktinya yg terjadi di Malaysia , tdk kenang budi , tdk bersyukur dan kufur nikmat , lkita usir sj to aku sih curiga ada politik dunia yg terlibat di belakang mereka 😢😢😢😢 damailah Negeriku , damailah INDONESIA KU TERCINTA ♥️♥️♥️🇮🇩🇮🇩🇮🇩",2024-01-01T03:20:16Z
@inezamelia8524,Makan jgn DI kasih TEMPT tinggal di INDONESIA pengûsi rogoyah USIR DARI indonesia,2024-01-01T03:18:56Z
@lailiitzaabdulrahim8312,Mereka bukan hanya minta tanah. Tapi mereka hak sama sama seperti kami. Mereka tidak sedari diri bila ditolong,2024-01-01T03:17:45Z
@Gegana512,..sangat benar sekali..<br>..jangan pernah diKasih Hati tuk 0rang2 munafik apa lagi dgn cara Tipu Daya.....,2024-01-01T03:14:37Z
@H2R1707,"Betul,,,setuju,,,pulangkan saja pengungsi rohingya,kalo ga mau,harus di paksa,daripada menjadi masalah besar yg mengancam kemerdekaan bangsa Indonesia",2024-01-01T03:13:26Z
@nungkycasyuhara4402,Usiiiiir.. <br>Jngn ditampung di negeri indonesia,2024-01-01T03:10:41Z
@ahmadd741,buuuuaaaaang........ke esraeeel...,2024-01-01T03:10:00Z
@ahamathasanan9116,InsyaAllah ... Allah SWT bersama dengan Orang2 yg niat baik Buat baik hati baik Sangka baik .🙏🙏🙏.,2024-01-01T03:09:46Z
@liliasmiati9661,Wajah x kusam...jauh dari air wudhu,2024-01-01T03:07:01Z
@syawal4333,Kirim aja ke negara si ketua UNHCR,2024-01-01T02:54:12Z
@okiesarizal1785,"Betul..rohingya itu islam apa, <br>Jelas hal sekarang yg terjadi tuh propaganda mengatas namakan agama..<br>Kita bukannya tega tapi kalo caranya seperti itu kita juga patut menjaga kedaulatan negara kita,",2024-01-01T02:50:18Z
@Djuay72,ini isriwil dari asia. gak usah kasih hati,2024-01-01T02:45:59Z
@EmiYuliarmi,Usir. Rphimgya dari indomesia. Pulangkan keneharanya,2024-01-01T02:43:07Z
@mamadwi8473,Yang terpenting di usir dari NKRI..... Menjijik kan. Gak ada etika dan akhlak yang baik. Usir saja.,2024-01-01T02:36:03Z
@encunsumarna3638,Pasukan yajud majud,2024-01-01T02:35:52Z
@peribadi6877,PELARIAN HARAM PENDATANG HARAM STATUS PELARIAN BESAR KEPALA😡<br>BETUL KE MEREKA ISLAM⁉️🤔<br>HALAU SAJA DARI MALAYSIA😡<br>ITU PASAL ORANG MACAM INI DIREJAM DI MANA NEGARA DIA PERGI📌<br><br>YANG TERBAIK TUTUP PEJABAT UNHCR BUAT SELAMANYA SEPERTI NEGARA LAIN📌<br>MEREKA PENDATANG HARAM PELARIAN HARAM INI MENGGUNAKAN KESEMPATAN ATAS UNHCR📌😡<br>BILA PEJABAT UNHCR DI TUTUP SECARA LANGSUNG MEREKA TAKUT MASUK KE MALAYSIA📌 <br>MEREKA TIDAK BOLEH MENGGUNAKAN ATAS NAMA PELARIAN📌<br>BILA UNHCR TIADA LAGI MEREKA TAKUT MASUK KE MALAYSIA📌<br>1. tutup pejabat UNHCR selamanya seperti negara lain<br><br>2. Hantar semua Rohingya ke negara asal &amp; ketiga<br><br>3 Malaysia bkn negara PAK SANGGUP Pelarian &amp; PATI. Mereka sudah jadi Taukey pelbagai sektor dlm negara kita<br><br>4. Gubal undang2 tegas kepada Pelarian &amp; PATI. termasuk undang2 tegas kepada penguatkusa yg berkait RASUAH melindungi golongan ini <br><br>5. Ambil iktibar sebelum nasi jadi bubur demi negara &amp; genarasi anak cucu cicit akn dtg<br>1. tutup pejabat UNHCR selamanya seperti negara lain<br><br>2. Hantar semua Rohingya ke negara asal &amp; ketiga<br><br>3 Malaysia bkn negara PAK SANGGUP Pelarian &amp; PATI. Mereka sudah jadi Taukey pelbagai sektor dlm negara kita<br><br>4. Gubal undang2 tegas kepada Pelarian &amp; PATI. termasuk undang2 tegas kepada penguatkusa yg berkait RASUAH melindungi golongan ini <br><br>5. Ambil iktibar sebelum nasi jadi bubur demi negara &amp; genarasi anak cucu cicit akn dtg,2024-01-01T02:29:59Z
@peribadi6877,BETUL KE MEREKA ISLAM⁉️🤔<br>PELARIAN HARAM PENDATANG HARAM STATUS PELARIAN BESAR KEPALA😡<br>HALAU SAJA DARI MALAYSIA😡<br>ITU PASAL ORANG MACAM INI DIREJAM DI MANA NEGARA DIA PERGI📌<br><br>YANG TERBAIK TUTUP PEJABAT UNHCR BUAT SELAMANYA SEPERTI NEGARA LAIN📌<br>MEREKA PENDATANG HARAM PELARIAN HARAM INI MENGGUNAKAN KESEMPATAN ATAS UNHCR📌😡<br>BILA PEJABAT UNHCR DI TUTUP SECARA LANGSUNG MEREKA TAKUT MASUK KE MALAYSIA📌 <br>MEREKA TIDAK BOLEH MENGGUNAKAN ATAS NAMA PELARIAN📌<br>BILA UNHCR TIADA LAGI MEREKA TAKUT MASUK KE MALAYSIA📌<br>1. tutup pejabat UNHCR selamanya seperti negara lain<br><br>2. Hantar semua Rohingya ke negara asal &amp; ketiga<br><br>3 Malaysia bkn negara PAK SANGGUP Pelarian &amp; PATI. Mereka sudah jadi Taukey pelbagai sektor dlm negara kita<br><br>4. Gubal undang2 tegas kepada Pelarian &amp; PATI. termasuk undang2 tegas kepada penguatkusa yg berkait RASUAH melindungi golongan ini <br><br>5. Ambil iktibar sebelum nasi jadi bubur demi negara &amp; genarasi anak cucu cicit akn dtg<br>1. tutup pejabat UNHCR selamanya seperti negara lain<br><br>2. Hantar semua Rohingya ke negara asal &amp; ketiga<br><br>3 Malaysia bkn negara PAK SANGGUP Pelarian &amp; PATI. Mereka sudah jadi Taukey pelbagai sektor dlm negara kita<br><br>4. Gubal undang2 tegas kepada Pelarian &amp; PATI. termasuk undang2 tegas kepada penguatkusa yg berkait RASUAH melindungi golongan ini <br><br>5. Ambil iktibar sebelum nasi jadi bubur demi negara &amp; genarasi anak cucu cicit akn dtg,2024-01-01T02:25:00Z
